"object_id","volume","region_name","lga"
6636,3300,"NORTHERN REGION","CAMPASPE"
6637,708,"NORTHERN REGION","CAMPASPE"
6638,422,"NORTH EASTERN REGION","SHEPPARTON"
6639,288,"NORTH EASTERN REGION","SHEPPARTON"
6640,234,"NORTHERN REGION","BULOKE"
6641,6900,"METROPOLITAN SOUTH EAST REGION","MONASH"
6642,10000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
6643,2900,"NORTHERN REGION","MITCHELL"
6644,1600,"WESTERN REGION","WEST WIMMERA"
6645,7400,"NORTHERN REGION","MITCHELL"
6646,7900,"METROPOLITAN SOUTH EAST REGION","CASEY"
6647,5100,"EASTERN REGION","SOUTH GIPPSLAND"
6648,2700,"EASTERN REGION","SOUTH GIPPSLAND"
6649,26000,"METROPOLITAN NORTH WEST REGION","MELTON"
6650,17000,"WESTERN REGION","MOORABOOL"
6651,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6652,8700,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6653,1600,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
6654,4900,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
6655,1300,"WESTERN REGION","MOORABOOL"
6656,1900,"NORTHERN REGION","MACEDON RANGES"
6657,375,"EASTERN REGION","SOUTH GIPPSLAND"
6658,5100,"EASTERN REGION","BAW BAW"
6659,430,"EASTERN REGION","SOUTH GIPPSLAND"
6660,1300,"EASTERN REGION","BASS COAST"
6661,11000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6662,9800,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6663,2100,"EASTERN REGION","BAW BAW"
6664,1700,"EASTERN REGION","BAW BAW"
6665,6300,"SOUTH WESTERN REGION","GEELONG"
6666,12000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6667,12000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
6668,2100,"SOUTH WESTERN REGION","GEELONG"
6669,5700,"SOUTH WESTERN REGION","GEELONG"
6670,11000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
6671,11000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6672,13000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
6673,19000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
6674,14000,"METROPOLITAN SOUTH EAST REGION","CASEY"
6675,4800,"EASTERN REGION","LATROBE"
6676,557,"EASTERN REGION","LATROBE"
6677,1400,"EASTERN REGION","LATROBE"
6678,79,"WESTERN REGION","PYRENEES"
6679,1800,"WESTERN REGION","MILDURA"
6680,696,"NORTHERN REGION","BULOKE"
6681,858,"NORTHERN REGION","BULOKE"
6682,3400,"METROPOLITAN SOUTH EAST REGION","CASEY"
6683,3600,"SOUTH WESTERN REGION","GEELONG"
6684,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6685,4000,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
6686,3900,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6687,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6688,6100,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6689,5000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
6690,3600,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
6691,7600,"METROPOLITAN SOUTH EAST REGION","CASEY"
6692,2800,"METROPOLITAN NORTH WEST REGION","YARRA"
6693,140,"EASTERN REGION","WELLINGTON"
6694,7400,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
6695,6900,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
6696,6100,"SOUTH WESTERN REGION","GEELONG"
6697,11000,"NORTHERN REGION","BENDIGO"
6698,677,"NORTHERN REGION","MOUNT ALEXANDER"
6699,9100,"NORTHERN REGION","MACEDON RANGES"
6700,12000,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6701,10000,"METROPOLITAN SOUTH EAST REGION","KNOX"
6702,7700,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
6703,13000,"METROPOLITAN SOUTH EAST REGION","KNOX"
6704,12000,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
6705,17000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
6706,533,"NORTH EASTERN REGION","TOWONG"
6707,1100,"EASTERN REGION","BASS COAST"
6708,484,"SOUTH WESTERN REGION","CORANGAMITE"
6709,1400,"SOUTH WESTERN REGION","CORANGAMITE"
6710,17000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6711,569,"SOUTH WESTERN REGION","COLAC OTWAY"
6712,14000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6713,15000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6714,8400,"METROPOLITAN NORTH WEST REGION","MELTON"
6715,12000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6716,19000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6717,1900,"EASTERN REGION","BAW BAW"
6718,8400,"EASTERN REGION","LATROBE"
6719,2000,"EASTERN REGION","LATROBE"
6720,2100,"EASTERN REGION","LATROBE"
6721,1900,"EASTERN REGION","LATROBE"
6722,1700,"EASTERN REGION","WELLINGTON"
6723,834,"EASTERN REGION","WELLINGTON"
6724,3,"EASTERN REGION","LATROBE"
6725,1500,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
6726,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6727,963,"METROPOLITAN NORTH WEST REGION","DAREBIN"
6728,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6729,2500,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6730,1500,"METROPOLITAN NORTH WEST REGION","MORELAND"
6731,3600,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
6732,4000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
6733,1100,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
6734,757,"EASTERN REGION","WELLINGTON"
6735,14000,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6736,7600,"SOUTH WESTERN REGION","GEELONG"
6737,3500,"SOUTH WESTERN REGION","GEELONG"
6738,704,"WESTERN REGION","PYRENEES"
6739,2500,"WESTERN REGION","CENTRAL GOLDFIELDS"
6740,1800,"NORTHERN REGION","MOUNT ALEXANDER"
6741,846,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6742,9500,"NORTHERN REGION","MACEDON RANGES"
6743,833,"NORTHERN REGION","MOUNT ALEXANDER"
6744,16000,"NORTHERN REGION","BENDIGO"
6745,2400,"NORTHERN REGION","BENDIGO"
6746,20000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
6747,7700,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
6748,17000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6749,21000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
6750,28000,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
6751,8100,"METROPOLITAN NORTH WEST REGION","BANYULE"
6752,3600,"METROPOLITAN NORTH WEST REGION","BANYULE"
6753,8800,"METROPOLITAN NORTH WEST REGION","BANYULE"
6754,11000,"METROPOLITAN NORTH WEST REGION","MORELAND"
6755,7100,"METROPOLITAN SOUTH EAST REGION","KNOX"
6756,1400,"NORTH EASTERN REGION","WANGARATTA"
6757,645,"NORTH EASTERN REGION","MANSFIELD"
6758,7800,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6759,2400,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6760,6500,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
6761,25000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
6762,4900,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6763,5800,"METROPOLITAN NORTH WEST REGION","MORELAND"
6764,89000,"METROPOLITAN SOUTH EAST REGION","MONASH"
6765,86000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6766,88000,"METROPOLITAN SOUTH EAST REGION","MONASH"
6767,88000,"METROPOLITAN SOUTH EAST REGION","MONASH"
6768,15000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
6769,9200,"METROPOLITAN NORTH WEST REGION","YARRA"
6770,16000,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
6771,6600,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
6772,2100,"SOUTH WESTERN REGION","GOLDEN PLAINS"
6773,19000,"METROPOLITAN NORTH WEST REGION","BANYULE"
6774,13000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
6775,11000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6776,19000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6777,11000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
6778,16000,"METROPOLITAN SOUTH EAST REGION","CASEY"
6779,277,"WESTERN REGION","YARRIAMBIACK"
6780,14000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
6781,1100,"EASTERN REGION","EAST GIPPSLAND"
6782,13000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
6783,6300,"SOUTH WESTERN REGION","GEELONG"
6784,13000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
6785,740,"NORTHERN REGION","MOUNT ALEXANDER"
6786,181,"NORTHERN REGION","MOUNT ALEXANDER"
6787,4700,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6788,10000,"NORTHERN REGION","BENDIGO"
6789,3700,"SOUTH WESTERN REGION","GEELONG"
6790,3600,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6791,8600,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6792,4000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
6793,5800,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
6794,322,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6795,7700,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
6796,8000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6797,5800,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
6798,6200,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6799,2700,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6800,2000,"EASTERN REGION","WELLINGTON"
6801,192,"EASTERN REGION","WELLINGTON"
6802,389,"NORTHERN REGION","CAMPASPE"
6803,1800,"EASTERN REGION","LATROBE"
6804,3300,"EASTERN REGION","LATROBE"
6805,1900,"EASTERN REGION","LATROBE"
6806,1000,"EASTERN REGION","WELLINGTON"
6807,1100,"EASTERN REGION","WELLINGTON"
6808,7100,"EASTERN REGION","EAST GIPPSLAND"
6809,8100,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6810,13000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6811,14000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
6812,10000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
6813,5000,"SOUTH WESTERN REGION","GEELONG"
6814,17000,"METROPOLITAN NORTH WEST REGION","HUME"
6815,86,"SOUTH WESTERN REGION","CORANGAMITE"
6816,10000,"NORTHERN REGION","MACEDON RANGES"
6817,12000,"NORTHERN REGION","MACEDON RANGES"
6818,13000,"NORTHERN REGION","MACEDON RANGES"
6819,16000,"METROPOLITAN NORTH WEST REGION","HUME"
6820,44000,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
6821,24000,"METROPOLITAN NORTH WEST REGION","MORELAND"
6822,3700,"WESTERN REGION","BALLARAT"
6823,1600,"WESTERN REGION","HEPBURN"
6824,104,"WESTERN REGION","PYRENEES"
6825,332,"NORTHERN REGION","LODDON"
6826,4600,"NORTHERN REGION","MACEDON RANGES"
6827,8700,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6828,4400,"SOUTH WESTERN REGION","GEELONG"
6829,4000,"METROPOLITAN SOUTH EAST REGION","CASEY"
6830,1300,"WESTERN REGION","MOORABOOL"
6831,5600,"METROPOLITAN NORTH WEST REGION","MELTON"
6832,7300,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6833,386,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6834,13000,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6835,9700,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6836,10000,"METROPOLITAN SOUTH EAST REGION","KNOX"
6837,14000,"METROPOLITAN SOUTH EAST REGION","KNOX"
6838,13000,"METROPOLITAN SOUTH EAST REGION","KNOX"
6839,5300,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
6840,10000,"METROPOLITAN SOUTH EAST REGION","KNOX"
6841,8500,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
6842,1900,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
6843,1400,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6844,699,"NORTH EASTERN REGION","WANGARATTA"
6845,2100,"NORTHERN REGION","MITCHELL"
6846,13000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6847,7500,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6848,3900,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6849,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6850,1700,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6851,1100,"SOUTH WESTERN REGION","GEELONG"
6852,4900,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
6853,5800,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
6854,5800,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
6855,20000,"METROPOLITAN NORTH WEST REGION","HUME"
6856,16000,"NORTHERN REGION","MITCHELL"
6857,1900,"NORTHERN REGION","LODDON"
6858,6600,"NORTHERN REGION","BENDIGO"
6859,9600,"NORTHERN REGION","BENDIGO"
6860,1300,"NORTHERN REGION","MACEDON RANGES"
6861,7800,"NORTHERN REGION","MACEDON RANGES"
6862,7000,"NORTH EASTERN REGION","BENALLA"
6863,13000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
6864,13000,"NORTHERN REGION","BENDIGO"
6865,778,"NORTHERN REGION","MOUNT ALEXANDER"
6866,5800,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
6867,5500,"METROPOLITAN NORTH WEST REGION","BANYULE"
6868,1400,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6869,4700,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6870,3200,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6871,1300,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6872,7200,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6873,1200,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6874,6700,"METROPOLITAN NORTH WEST REGION","BANYULE"
6875,8500,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
6876,3500,"METROPOLITAN SOUTH EAST REGION","CASEY"
6877,15000,"METROPOLITAN SOUTH EAST REGION","CASEY"
6878,1600,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6879,4300,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
6880,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6881,272,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6882,11000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
6883,9300,"METROPOLITAN NORTH WEST REGION","DAREBIN"
6884,2900,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
6885,2000,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6886,7200,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
6887,7400,"METROPOLITAN SOUTH EAST REGION","CASEY"
6888,3300,"SOUTH WESTERN REGION","GEELONG"
6889,4700,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
6890,7100,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6891,787,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
6892,6000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6893,6900,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
6894,3900,"METROPOLITAN NORTH WEST REGION","YARRA"
6895,6400,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6896,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6897,5300,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
6898,6900,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6899,32000,"METROPOLITAN NORTH WEST REGION","HUME"
6900,1500,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
6901,97,"NORTHERN REGION","BULOKE"
6902,9100,"NORTHERN REGION","MACEDON RANGES"
6903,10000,"NORTHERN REGION","MACEDON RANGES"
6904,12000,"NORTHERN REGION","MACEDON RANGES"
6905,15000,"METROPOLITAN NORTH WEST REGION","HUME"
6906,40000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6907,44000,"METROPOLITAN NORTH WEST REGION","MOONEE VALLEY"
6908,28000,"METROPOLITAN NORTH WEST REGION","MORELAND"
6909,20000,"METROPOLITAN NORTH WEST REGION","HUME"
6910,13000,"NORTHERN REGION","MITCHELL"
6911,11000,"NORTHERN REGION","MITCHELL"
6912,1500,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6913,9200,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
6914,13000,"METROPOLITAN SOUTH EAST REGION","CASEY"
6915,4900,"METROPOLITAN SOUTH EAST REGION","CASEY"
6916,8600,"METROPOLITAN NORTH WEST REGION","DAREBIN"
6917,12000,"METROPOLITAN NORTH WEST REGION","YARRA"
6918,6300,"SOUTH WESTERN REGION","GEELONG"
6919,16000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6920,17000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
6921,2100,"SOUTH WESTERN REGION","GEELONG"
6922,16000,"SOUTH WESTERN REGION","GEELONG"
6923,10000,"SOUTH WESTERN REGION","GEELONG"
6924,9400,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6925,2700,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
6926,1100,"EASTERN REGION","BASS COAST"
6927,12000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6928,10000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6929,892,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
6930,1800,"WESTERN REGION","HEPBURN"
6931,3200,"SOUTH WESTERN REGION","GEELONG"
6932,354,"EASTERN REGION","SOUTH GIPPSLAND"
6933,7100,"EASTERN REGION","BAW BAW"
6934,79,"WESTERN REGION","MILDURA"
6935,55,"WESTERN REGION","YARRIAMBIACK"
6936,202,"WESTERN REGION","YARRIAMBIACK"
6937,220,"WESTERN REGION","YARRIAMBIACK"
6938,20000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
6939,3900,"WESTERN REGION","MILDURA"
6940,5300,"NORTHERN REGION","BENDIGO"
6941,6100,"METROPOLITAN SOUTH EAST REGION","KNOX"
6942,11000,"METROPOLITAN SOUTH EAST REGION","MONASH"
6943,13000,"METROPOLITAN SOUTH EAST REGION","KNOX"
6944,7900,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6945,11000,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
6946,11000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
6947,964,"WESTERN REGION","MOORABOOL"
6948,2500,"NORTHERN REGION","BENDIGO"
6949,6300,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
6950,1700,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6951,4800,"NORTHERN REGION","BENDIGO"
6952,1000,"NORTHERN REGION","CAMPASPE"
6953,11000,"NORTH EASTERN REGION","SHEPPARTON"
6954,2300,"NORTH EASTERN REGION","BENALLA"
6955,2000,"NORTH EASTERN REGION","MANSFIELD"
6956,2600,"WESTERN REGION","HEPBURN"
6957,9200,"NORTHERN REGION","MACEDON RANGES"
6958,5800,"NORTH EASTERN REGION","WANGARATTA"
6959,6500,"NORTH EASTERN REGION","INDIGO"
6960,18000,"NORTH EASTERN REGION","WODONGA"
6961,2000,"NORTHERN REGION","SWAN HILL"
6962,5100,"NORTHERN REGION","SWAN HILL"
6963,79,"NORTH EASTERN REGION","WANGARATTA"
6964,7100,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6965,5800,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6966,829,"NORTHERN REGION","MITCHELL"
6967,585,"WESTERN REGION","NORTHERN GRAMPIANS"
6968,5000,"SOUTH WESTERN REGION","SURF COAST"
6969,15000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6970,1300,"EASTERN REGION","LATROBE"
6971,5700,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6972,30000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6973,797,"NORTHERN REGION","GANNAWARRA"
6974,13000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
6975,5600,"METROPOLITAN NORTH WEST REGION","DAREBIN"
6976,416,"WESTERN REGION","CENTRAL GOLDFIELDS"
6977,7800,"METROPOLITAN NORTH WEST REGION","MORELAND"
6978,12000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
6979,1200,"NORTH EASTERN REGION","STRATHBOGIE"
6980,5800,"NORTH EASTERN REGION","WANGARATTA"
6981,6800,"NORTH EASTERN REGION","WANGARATTA"
6982,8400,"NORTH EASTERN REGION","WODONGA"
6983,11000,"NORTH EASTERN REGION","WODONGA"
6984,2000,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
6985,8700,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
6986,15000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
6987,17000,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
6988,8600,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
6989,81000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
6990,8200,"METROPOLITAN NORTH WEST REGION","MELTON"
6991,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
6992,11000,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
6993,4800,"SOUTH WESTERN REGION","GEELONG"
6994,5800,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
6995,2100,"NORTHERN REGION","GANNAWARRA"
6996,2700,"NORTHERN REGION","CAMPASPE"
6997,2400,"NORTH EASTERN REGION","MOIRA"
6998,2600,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
6999,6300,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
7000,14000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
7001,6900,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
7002,6000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
7003,7000,"METROPOLITAN NORTH WEST REGION","BANYULE"
7004,2600,"METROPOLITAN NORTH WEST REGION","YARRA"
7005,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
7006,2000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
7007,4900,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
7008,140,"METROPOLITAN NORTH WEST REGION","MELTON"
7009,4500,"SOUTH WESTERN REGION","QUEENSCLIFFE"
7010,9100,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
7011,2300,"SOUTH WESTERN REGION","GEELONG"
7012,3900,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
7013,3600,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
7014,1500,"EASTERN REGION","BAW BAW"
7015,1700,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
7016,4400,"NORTHERN REGION","SWAN HILL"
7017,2500,"NORTHERN REGION","GANNAWARRA"
7018,1200,"NORTHERN REGION","GANNAWARRA"
7019,1400,"NORTH EASTERN REGION","MOIRA"
7020,1900,"NORTH EASTERN REGION","MOIRA"
7021,1700,"NORTH EASTERN REGION","INDIGO"
7022,2600,"NORTH EASTERN REGION","WODONGA"
7023,11000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
7024,4800,"METROPOLITAN NORTH WEST REGION","YARRA"
7025,1400,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
7026,9100,"METROPOLITAN NORTH WEST REGION","HUME"
7027,43000,"METROPOLITAN SOUTH EAST REGION","CASEY"
7028,53000,"METROPOLITAN SOUTH EAST REGION","CASEY"
7029,77000,"METROPOLITAN SOUTH EAST REGION","DANDENONG"
7030,15000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
7031,21000,"METROPOLITAN SOUTH EAST REGION","MONASH"
7032,20000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
7033,2400,"WESTERN REGION","WEST WIMMERA"
7034,11000,"NORTHERN REGION","MITCHELL"
7035,4800,"NORTHERN REGION","MITCHELL"
7036,11000,"NORTHERN REGION","MITCHELL"
7037,10000,"NORTHERN REGION","MITCHELL"
7038,6900,"NORTH EASTERN REGION","STRATHBOGIE"
7039,7000,"NORTH EASTERN REGION","BENALLA"
7040,5600,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
7041,12000,"METROPOLITAN NORTH WEST REGION","YARRA"
7042,8400,"METROPOLITAN NORTH WEST REGION","DAREBIN"
7043,5000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
7044,5500,"NORTHERN REGION","MITCHELL"
7045,17000,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
7046,16000,"METROPOLITAN NORTH WEST REGION","DAREBIN"
7047,1300,"METROPOLITAN NORTH WEST REGION","WHITTLESEA"
7048,17000,"METROPOLITAN NORTH WEST REGION","HUME"
7049,5800,"EASTERN REGION","BAW BAW"
7050,280,"EASTERN REGION","SOUTH GIPPSLAND"
7051,2400,"EASTERN REGION","SOUTH GIPPSLAND"
7052,10000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
7053,2100,"EASTERN REGION","BAW BAW"
7054,1500,"EASTERN REGION","BAW BAW"
7055,1600,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
7056,2600,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
7057,7900,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
7058,869,"NORTH EASTERN REGION","WANGARATTA"
7059,4000,"SOUTH WESTERN REGION","GEELONG"
7060,509,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
7061,53000,"METROPOLITAN SOUTH EAST REGION","CASEY"
7062,84000,"METROPOLITAN SOUTH EAST REGION","CASEY"
7063,2900,"WESTERN REGION","ARARAT"
7064,15000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
7065,22000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
7066,16000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
7067,30000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
7068,9500,"NORTHERN REGION","MITCHELL"
7069,1500,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
7070,16000,"METROPOLITAN NORTH WEST REGION","HOBSONS BAY"
7071,11000,"METROPOLITAN NORTH WEST REGION","HOBSONS BAY"
7072,10000,"METROPOLITAN NORTH WEST REGION","MARIBYRNONG"
7073,21000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
7074,458,"WESTERN REGION","PYRENEES"
7075,770,"WESTERN REGION","PYRENEES"
